,mkt_return,msk_tweets,msk_edits,tsla_edits,tsla_wiki_views,msk_wiki_views
2020-10-17 00:00:00-04:00,,3.0,1.0,,7822.0,29542.0
2020-10-18 00:00:00-04:00,-0.016464663514942676,,4.0,,8207.0,30233.0
2020-10-19 00:00:00-04:00,0.0047161953200011274,7.0,1.0,,7815.0,29798.0
2020-10-20 00:00:00-04:00,-0.0021981140115702774,12.0,1.0,1.0,8284.0,30119.0
2020-10-21 00:00:00-04:00,0.0052053540034913415,8.0,,,9318.0,30251.0
2020-10-22 00:00:00-04:00,0.003439838320389479,5.0,,7.0,7598.0,27144.0
2020-10-23 00:00:00-04:00,,3.0,10.0,2.0,7268.0,26475.0
2020-10-24 00:00:00-04:00,,3.0,,1.0,7730.0,27529.0
2020-10-25 00:00:00-04:00,-0.018764472985322012,3.0,,,8078.0,27872.0
2020-10-26 00:00:00-04:00,-0.003030205350445511,16.0,3.0,1.0,7763.0,27108.0
2020-10-27 00:00:00-04:00,-0.03592554210857772,10.0,1.0,,7660.0,27422.0
2020-10-28 00:00:00-04:00,0.01187652493999744,4.0,3.0,8.0,7263.0,28110.0
2020-10-29 00:00:00-04:00,-0.012203713445259962,13.0,1.0,2.0,7107.0,31769.0
2020-10-30 00:00:00-04:00,,8.0,,3.0,6522.0,33794.0
2020-10-31 00:00:00-04:00,,16.0,,,6767.0,30488.0
2020-11-01 00:00:00-04:00,0.012242950890591667,10.0,1.0,1.0,7690.0,31730.0
2020-11-02 00:00:00-05:00,0.01764273768407783,1.0,,,7632.0,29807.0
2020-11-03 00:00:00-05:00,0.021807525655091704,3.0,1.0,,6134.0,25316.0
2020-11-04 00:00:00-05:00,0.01927326577670128,9.0,1.0,,6514.0,26821.0
2020-11-05 00:00:00-05:00,-0.00028775658537381985,2.0,,2.0,7057.0,30052.0
2020-11-06 00:00:00-05:00,,10.0,2.0,1.0,6615.0,32799.0
2020-11-07 00:00:00-05:00,,10.0,,,6714.0,35390.0
2020-11-08 00:00:00-05:00,0.011631974746344153,7.0,2.0,,8194.0,37426.0
2020-11-09 00:00:00-05:00,-0.001400775220867666,3.0,,1.0,7252.0,38657.0
2020-11-10 00:00:00-05:00,0.007622728362991461,2.0,,1.0,7197.0,36466.0
2020-11-11 00:00:00-05:00,-0.01002865154706935,22.0,,1.0,7610.0,35404.0
2020-11-12 00:00:00-05:00,0.013518546706294007,20.0,2.0,,8172.0,55873.0
2020-11-13 00:00:00-05:00,,17.0,2.0,,7072.0,59394.0
2020-11-14 00:00:00-05:00,,11.0,7.0,3.0,8065.0,63673.0
2020-11-15 00:00:00-05:00,0.011580734922832603,27.0,,1.0,11072.0,98917.0
2020-11-16 00:00:00-05:00,-0.004803443784647531,19.0,,,13525.0,76403.0
2020-11-17 00:00:00-05:00,-0.011631210647481315,12.0,4.0,6.0,12096.0,63169.0
2020-11-18 00:00:00-05:00,0.003938675690732779,17.0,2.0,,11323.0,53912.0
2020-11-19 00:00:00-05:00,-0.006815737372918576,14.0,,3.0,9487.0,40775.0
2020-11-20 00:00:00-05:00,,5.0,5.0,2.0,8385.0,38259.0
2020-11-21 00:00:00-05:00,,1.0,3.0,7.0,8900.0,39899.0
2020-11-22 00:00:00-05:00,0.005620108181849693,9.0,1.0,,9474.0,38947.0
2020-11-23 00:00:00-05:00,0.016032458814031775,10.0,7.0,2.0,23032.0,147788.0
2020-11-24 00:00:00-05:00,-0.0015856747555094064,9.0,,1.0,20600.0,127123.0
2020-11-25 00:00:00-05:00,,,1.0,,13152.0,70502.0
2020-11-26 00:00:00-05:00,0.0023941110259011363,7.0,,,11271.0,59221.0
2020-11-27 00:00:00-05:00,,2.0,2.0,,10597.0,53843.0
2020-11-28 00:00:00-05:00,,2.0,,18.0,9944.0,47906.0
2020-11-29 00:00:00-05:00,-0.004606140636972006,3.0,2.0,2.0,10494.0,45445.0
2020-11-30 00:00:00-05:00,0.011208140661592923,5.0,1.0,8.0,10678.0,45605.0
2020-12-01 00:00:00-05:00,0.0017895645286042845,1.0,3.0,10.0,10607.0,50460.0
2020-12-02 00:00:00-05:00,-0.0006243520802942291,3.0,1.0,,10299.0,50245.0
2020-12-03 00:00:00-05:00,0.00879746371518688,1.0,4.0,9.0,9384.0,45189.0
2020-12-04 00:00:00-05:00,,2.0,1.0,,8611.0,46829.0
2020-12-05 00:00:00-05:00,,8.0,2.0,,8861.0,45106.0
2020-12-06 00:00:00-05:00,-0.001937513438963252,6.0,2.0,,9519.0,42981.0
2020-12-07 00:00:00-05:00,0.002783271170170473,1.0,9.0,1.0,11448.0,54438.0
2020-12-08 00:00:00-05:00,-0.00798096494847171,8.0,2.0,2.0,12960.0,91839.0
2020-12-09 00:00:00-05:00,-0.0012859345277717227,2.0,4.0,3.0,12010.0,93467.0
2020-12-10 00:00:00-05:00,-0.0012657980842328352,3.0,,,10050.0,61300.0
2020-12-11 00:00:00-05:00,,1.0,1.0,1.0,9543.0,55540.0
2020-12-12 00:00:00-05:00,,10.0,22.0,2.0,9842.0,53113.0
2020-12-13 00:00:00-05:00,-0.0043687882451469585,4.0,3.0,32.0,10290.0,56409.0
2020-12-14 00:00:00-05:00,0.012838482022218645,9.0,,50.0,9898.0,47999.0
2020-12-15 00:00:00-05:00,0.0017712256203230642,10.0,3.0,35.0,9325.0,46801.0
2020-12-16 00:00:00-05:00,0.0057411428089832834,,1.0,29.0,9298.0,53116.0
2020-12-17 00:00:00-05:00,-0.003517296952148704,,1.0,3.0,9670.0,48275.0
2020-12-18 00:00:00-05:00,,17.0,,10.0,9609.0,48985.0
2020-12-19 00:00:00-05:00,,5.0,1.0,4.0,10134.0,54398.0
2020-12-20 00:00:00-05:00,-0.003913928486909485,3.0,,3.0,10992.0,48880.0
2020-12-21 00:00:00-05:00,-0.0020752446917703606,2.0,1.0,2.0,10700.0,42839.0
2020-12-22 00:00:00-05:00,0.0007455332718186887,8.0,6.0,3.0,13650.0,48357.0
2020-12-23 00:00:00-05:00,0.0035303499794869524,8.0,,,10400.0,44365.0
2020-12-24 00:00:00-05:00,,12.0,,,9101.0,41989.0
2020-12-25 00:00:00-05:00,,12.0,,,9759.0,48798.0
2020-12-26 00:00:00-05:00,,7.0,,,10178.0,50914.0
2020-12-27 00:00:00-05:00,0.0086847075384115,10.0,,,12617.0,47938.0
2020-12-28 00:00:00-05:00,-0.002229864827278697,21.0,,1.0,12673.0,45999.0
2020-12-29 00:00:00-05:00,0.0013406480950792154,6.0,1.0,6.0,11932.0,45161.0
2020-12-30 00:00:00-05:00,0.006418204711703793,1.0,,,11048.0,43468.0
2020-12-31 00:00:00-05:00,,5.0,5.0,4.0,10392.0,50670.0
2021-01-01 00:00:00-05:00,,1.0,3.0,2.0,12527.0,55878.0
2021-01-02 00:00:00-05:00,,2.0,3.0,5.0,14480.0,54266.0
2021-01-03 00:00:00-05:00,-0.014864762712025787,1.0,2.0,,14115.0,48032.0
2021-01-04 00:00:00-05:00,0.007057631383362026,,8.0,2.0,13587.0,50404.0
2021-01-05 00:00:00-05:00,0.005693603382474094,16.0,5.0,6.0,12751.0,49519.0
2021-01-06 00:00:00-05:00,0.014738260107752971,6.0,10.0,2.0,40655.0,358696.0
2021-01-07 00:00:00-05:00,0.00547683739351537,17.0,42.0,1.0,64512.0,561264.0
2021-01-08 00:00:00-05:00,,5.0,1.0,1.0,41287.0,347695.0
2021-01-09 00:00:00-05:00,,6.0,14.0,1.0,31481.0,265106.0
2021-01-10 00:00:00-05:00,-0.006576327616621317,9.0,17.0,,28201.0,217842.0
2021-01-11 00:00:00-05:00,0.000415702030569564,12.0,,3.0,29399.0,212710.0
2021-01-12 00:00:00-05:00,0.0022730563867261076,7.0,,1.0,32051.0,194133.0
2021-01-13 00:00:00-05:00,-0.003760513068743101,11.0,8.0,1.0,28150.0,166265.0
2021-01-14 00:00:00-05:00,-0.007216000798278504,6.0,2.0,6.0,21552.0,130771.0
2021-01-15 00:00:00-05:00,,1.0,,,18768.0,122955.0
2021-01-16 00:00:00-05:00,,11.0,1.0,4.0,17924.0,120845.0
2021-01-17 00:00:00-05:00,,,6.0,3.0,16780.0,107056.0
2021-01-18 00:00:00-05:00,0.008103457635761657,,6.0,,15459.0,94041.0
2021-01-19 00:00:00-05:00,0.013839417376510862,2.0,4.0,4.0,15426.0,90449.0
2021-01-20 00:00:00-05:00,0.00031667316131354906,7.0,3.0,,14942.0,91778.0
2021-01-21 00:00:00-05:00,-0.0030151526629377105,3.0,21.0,,15170.0,117285.0
2021-01-22 00:00:00-05:00,,6.0,6.0,,14633.0,113987.0
2021-01-23 00:00:00-05:00,,12.0,14.0,,15412.0,108226.0
2021-01-24 00:00:00-05:00,0.0036093175130174657,8.0,7.0,43.0,14918.0,102942.0
2021-01-25 00:00:00-05:00,-0.001489943161153501,4.0,3.0,5.0,14534.0,96717.0
2021-01-26 00:00:00-05:00,-0.02601331512610035,30.0,4.0,47.0,16446.0,107143.0
2021-01-27 00:00:00-05:00,0.009713298778760395,13.0,13.0,2.0,19541.0,103654.0
2021-01-28 00:00:00-05:00,-0.019500377654792,10.0,13.0,3.0,18215.0,138691.0
2021-01-29 00:00:00-05:00,,6.0,37.0,1.0,15317.0,122829.0
2021-01-30 00:00:00-05:00,,4.0,26.0,33.0,14263.0,107472.0
2021-01-31 00:00:00-05:00,0.015924300234678626,5.0,14.0,12.0,15099.0,116255.0
2021-02-01 00:00:00-05:00,0.013802528814310624,,13.0,17.0,17693.0,137815.0
2021-02-02 00:00:00-05:00,0.0010082606153447803,19.0,10.0,31.0,17173.0,130372.0
2021-02-03 00:00:00-05:00,0.010794847643921975,9.0,24.0,3.0,14996.0,112561.0
2021-02-04 00:00:00-05:00,0.003889919607763825,11.0,8.0,10.0,13352.0,91360.0
2021-02-05 00:00:00-05:00,,13.0,20.0,9.0,16810.0,90583.0
2021-02-06 00:00:00-05:00,,12.0,3.0,29.0,20796.0,102022.0
2021-02-07 00:00:00-05:00,0.007372107476289037,10.0,18.0,26.0,21906.0,121239.0
2021-02-08 00:00:00-05:00,-0.0011141454217211749,12.0,19.0,22.0,22224.0,119102.0
2021-02-09 00:00:00-05:00,-0.0003452445223915674,6.0,20.0,8.0,18609.0,100008.0
2021-02-10 00:00:00-05:00,0.0016610748145877074,4.0,3.0,,17517.0,107990.0
2021-02-11 00:00:00-05:00,0.004699970926162608,4.0,9.0,8.0,16587.0,112878.0
2021-02-12 00:00:00-05:00,,3.0,18.0,10.0,14317.0,92929.0
2021-02-13 00:00:00-05:00,,8.0,10.0,74.0,14164.0,82734.0
2021-02-14 00:00:00-05:00,,7.0,2.0,8.0,14583.0,83630.0
2021-02-15 00:00:00-05:00,-0.0005694345154154666,2.0,9.0,1.0,13877.0,77391.0
2021-02-16 00:00:00-05:00,-0.0003204533489169501,1.0,19.0,8.0,14256.0,77652.0
2021-02-17 00:00:00-05:00,-0.004425614227243303,7.0,13.0,2.0,13547.0,78730.0
2021-02-18 00:00:00-05:00,-0.0018566190956649255,11.0,4.0,3.0,13019.0,80760.0
2021-02-19 00:00:00-05:00,,5.0,4.0,1.0,12252.0,80971.0
2021-02-20 00:00:00-05:00,,12.0,1.0,,12280.0,79283.0
2021-02-21 00:00:00-05:00,-0.007762892893710863,7.0,6.0,7.0,13288.0,75352.0
2021-02-22 00:00:00-05:00,0.0012555296115265332,12.0,18.0,1.0,15269.0,87106.0
2021-02-23 00:00:00-05:00,0.011287667670985945,11.0,25.0,2.0,14712.0,90971.0
2021-02-24 00:00:00-05:00,-0.02478339442417185,13.0,4.0,,13487.0,82568.0
2021-02-25 00:00:00-05:00,-0.004761532293798778,,1.0,6.0,13345.0,70749.0
2021-02-26 00:00:00-05:00,,,2.0,,10915.0,70064.0
2021-02-27 00:00:00-05:00,,4.0,4.0,4.0,11173.0,66513.0
2021-02-28 00:00:00-05:00,0.02351217322569352,11.0,3.0,2.0,10859.0,59508.0
2021-03-01 00:00:00-05:00,-0.00811367873950876,17.0,3.0,1.0,11452.0,63023.0
2021-03-02 00:00:00-05:00,-0.01315233589480116,4.0,4.0,2.0,11775.0,78066.0
2021-03-03 00:00:00-05:00,-0.013508038064390469,5.0,2.0,,12434.0,86122.0
2021-03-04 00:00:00-05:00,0.019308356338709188,10.0,16.0,,11898.0,100077.0
2021-03-05 00:00:00-05:00,,6.0,7.0,1.0,10932.0,79695.0
2021-03-06 00:00:00-05:00,,7.0,4.0,4.0,10661.0,67687.0
2021-03-07 00:00:00-05:00,-0.005373643224025429,8.0,14.0,2.0,11935.0,70774.0
2021-03-08 00:00:00-05:00,0.014055400743930569,6.0,18.0,,12218.0,78362.0
2021-03-09 00:00:00-05:00,0.006012203770988197,10.0,1.0,,11676.0,73697.0
2021-03-10 00:00:00-05:00,0.010341825500657608,4.0,1.0,,10854.0,63722.0
2021-03-11 00:00:00-05:00,0.0010148833275308508,6.0,,1.0,10158.0,54494.0
2021-03-12 00:00:00-05:00,,17.0,11.0,1.0,10917.0,52724.0
2021-03-13 00:00:00-05:00,,3.0,4.0,2.0,9795.0,55488.0
2021-03-14 00:00:00-05:00,0.006470939539413048,1.0,7.0,7.0,12843.0,60736.0
2021-03-15 00:00:00-04:00,-0.0015709169785959108,4.0,5.0,5.0,12555.0,61562.0
2021-03-16 00:00:00-04:00,0.0028752446501592592,2.0,3.0,3.0,11146.0,53280.0
2021-03-17 00:00:00-04:00,-0.014870560065947797,15.0,1.0,1.0,10591.0,55376.0
2021-03-18 00:00:00-04:00,-0.0006028856737550234,7.0,4.0,,9724.0,48417.0
2021-03-19 00:00:00-04:00,,10.0,4.0,3.0,9749.0,52143.0
2021-03-20 00:00:00-04:00,,2.0,5.0,2.0,10536.0,54731.0
2021-03-21 00:00:00-04:00,0.007000556898342752,8.0,5.0,3.0,11093.0,50923.0
2021-03-22 00:00:00-04:00,-0.007660118119334028,7.0,4.0,9.0,10198.0,46999.0
2021-03-23 00:00:00-04:00,-0.00548233660034883,10.0,4.0,1.0,11343.0,48130.0
2021-03-24 00:00:00-04:00,0.005226583432729291,8.0,3.0,6.0,10693.0,47138.0
2021-03-25 00:00:00-04:00,0.016494418658716575,7.0,2.0,,9774.0,48314.0
2021-03-26 00:00:00-04:00,,9.0,7.0,2.0,8916.0,41589.0
2021-03-27 00:00:00-04:00,,1.0,1.0,,9062.0,41916.0
2021-03-28 00:00:00-04:00,-0.0008683896263867381,16.0,3.0,2.0,9149.0,41249.0
2021-03-29 00:00:00-04:00,-0.0031628294096500294,3.0,3.0,1.0,9673.0,44087.0
2021-03-30 00:00:00-04:00,0.003615953592419885,6.0,1.0,4.0,9500.0,45684.0
2021-03-31 00:00:00-04:00,0.011755830427674127,2.0,,2.0,9378.0,47234.0
2021-04-01 00:00:00-04:00,,4.0,,1.0,9798.0,41449.0
2021-04-02 00:00:00-04:00,,4.0,5.0,2.0,9428.0,41141.0
2021-04-03 00:00:00-04:00,,16.0,11.0,7.0,9155.0,42336.0
2021-04-04 00:00:00-04:00,0.0143349877622439,3.0,3.0,1.0,10396.0,44619.0
2021-04-05 00:00:00-04:00,-0.0009740049407969285,8.0,5.0,6.0,10257.0,43682.0
2021-04-06 00:00:00-04:00,0.0014741456981068137,5.0,15.0,,10368.0,48283.0
2021-04-07 00:00:00-04:00,0.004211750940591775,28.0,4.0,2.0,9933.0,46251.0
2021-04-08 00:00:00-04:00,0.007690288135687276,21.0,15.0,1.0,9688.0,47128.0
2021-04-09 00:00:00-04:00,,10.0,16.0,,8838.0,49676.0
2021-04-10 00:00:00-04:00,,,21.0,3.0,9019.0,49589.0
2021-04-11 00:00:00-04:00,-0.0001960980747395339,1.0,1.0,1.0,9683.0,54410.0
2021-04-12 00:00:00-04:00,0.0032890718770625686,8.0,7.0,,9823.0,53592.0
2021-04-13 00:00:00-04:00,-0.004096104320730151,22.0,,,9484.0,52993.0
2021-04-14 00:00:00-04:00,0.011033101401119478,9.0,3.0,3.0,8722.0,48786.0
2021-04-15 00:00:00-04:00,0.0036023233905179666,7.0,5.0,,9180.0,60418.0
2021-04-16 00:00:00-04:00,,2.0,1.0,3.0,8981.0,60474.0
2021-04-17 00:00:00-04:00,,2.0,8.0,1.0,9207.0,53737.0
2021-04-18 00:00:00-04:00,-0.005320689893757947,9.0,4.0,,10994.0,55406.0
2021-04-19 00:00:00-04:00,-0.006825561005077803,3.0,4.0,,10164.0,55667.0
2021-04-20 00:00:00-04:00,0.009263020919853236,11.0,1.0,1.0,9551.0,50444.0
2021-04-21 00:00:00-04:00,-0.009253337860554323,12.0,7.0,,9696.0,48424.0
2021-04-22 00:00:00-04:00,0.01086940989553096,4.0,5.0,,9972.0,60772.0
2021-04-23 00:00:00-04:00,,4.0,12.0,2.0,9306.0,64311.0
2021-04-24 00:00:00-04:00,,4.0,2.0,,10442.0,74650.0
2021-04-25 00:00:00-04:00,0.001780684564582624,8.0,22.0,,11425.0,67043.0
2021-04-26 00:00:00-04:00,-0.0002149189814442344,16.0,5.0,11.0,12315.0,70047.0
2021-04-27 00:00:00-04:00,-0.0008458975873960478,10.0,4.0,1.0,10521.0,67557.0
2021-04-28 00:00:00-04:00,0.0067400415367024095,6.0,,,9792.0,54268.0
2021-04-29 00:00:00-04:00,-0.0072207134171198275,,1.0,2.0,8799.0,50303.0
2021-04-30 00:00:00-04:00,,7.0,1.0,6.0,8005.0,57264.0
2021-05-01 00:00:00-04:00,,6.0,6.0,1.0,8925.0,71644.0
2021-05-02 00:00:00-04:00,0.002744321649512167,,7.0,,10034.0,72116.0
2021-05-03 00:00:00-04:00,-0.0067007374898472305,5.0,4.0,3.0,10026.0,92058.0
2021-05-04 00:00:00-04:00,0.0007032164471135163,12.0,,1.0,9711.0,99017.0
2021-05-05 00:00:00-04:00,0.008132299498632055,8.0,1.0,,11664.0,96646.0
2021-05-06 00:00:00-04:00,0.007346291419186351,8.0,6.0,,10868.0,109521.0
2021-05-07 00:00:00-04:00,,3.0,24.0,1.0,10669.0,154262.0
2021-05-08 00:00:00-04:00,,6.0,11.0,1.0,19358.0,811822.0
2021-05-09 00:00:00-04:00,-0.010490480503138024,5.0,18.0,3.0,15857.0,421118.0
2021-05-10 00:00:00-04:00,-0.008711750141781542,6.0,5.0,,13932.0,226407.0
2021-05-11 00:00:00-04:00,-0.021682782358302413,3.0,1.0,2.0,11878.0,162517.0
2021-05-12 00:00:00-04:00,0.012099644578094055,10.0,6.0,9.0,14873.0,156410.0
2021-05-13 00:00:00-04:00,0.014807778563623631,1.0,7.0,3.0,11497.0,117660.0
2021-05-14 00:00:00-04:00,,13.0,7.0,1.0,9972.0,99051.0
2021-05-15 00:00:00-04:00,,2.0,3.0,,11400.0,102077.0
2021-05-16 00:00:00-04:00,-0.002533258183961915,6.0,17.0,3.0,15345.0,109626.0
2021-05-17 00:00:00-04:00,-0.0085537723840327,6.0,13.0,,11582.0,88627.0
2021-05-18 00:00:00-04:00,-0.002947751811378411,20.0,2.0,1.0,11607.0,84931.0
2021-05-19 00:00:00-04:00,0.01049942933450842,8.0,2.0,,11140.0,79436.0
2021-05-20 00:00:00-04:00,-0.0007841880752528091,5.0,,1.0,9374.0,66623.0
2021-05-21 00:00:00-04:00,,3.0,,,8736.0,62056.0
2021-05-22 00:00:00-04:00,,3.0,1.0,,8896.0,65920.0
2021-05-23 00:00:00-04:00,0.009862497481216075,2.0,6.0,,9188.0,58574.0
2021-05-24 00:00:00-04:00,-0.002127545400828599,11.0,2.0,1.0,9151.0,57818.0
2021-05-25 00:00:00-04:00,0.0018750575506104544,4.0,4.0,1.0,8433.0,52957.0
2021-05-26 00:00:00-04:00,0.001164636089862995,6.0,3.0,7.0,8805.0,51824.0
2021-05-27 00:00:00-04:00,0.000768586452887337,10.0,6.0,1.0,8305.0,46110.0
2021-05-28 00:00:00-04:00,,8.0,,,7753.0,45699.0
2021-05-29 00:00:00-04:00,,2.0,4.0,4.0,8296.0,46601.0
2021-05-30 00:00:00-04:00,,7.0,4.0,,8467.0,45340.0
2021-05-31 00:00:00-04:00,-0.0004924547586291649,15.0,7.0,3.0,8033.0,42949.0
2021-06-01 00:00:00-04:00,0.0014458890369002922,2.0,,2.0,8238.0,45805.0
2021-06-02 00:00:00-04:00,-0.003635303056049319,13.0,2.0,,8951.0,50567.0
2021-06-03 00:00:00-04:00,0.008795303383016323,7.0,,,8155.0,59051.0
2021-06-04 00:00:00-04:00,,12.0,9.0,,8429.0,54158.0
2021-06-05 00:00:00-04:00,,12.0,14.0,,11447.0,61069.0
2021-06-06 00:00:00-04:00,-0.0007970562694215079,3.0,8.0,,10698.0,53877.0
2021-06-07 00:00:00-04:00,0.00017500954944121158,5.0,6.0,,8443.0,46132.0
2021-06-08 00:00:00-04:00,-0.0018255325906156837,5.0,6.0,,8415.0,43783.0
2021-06-09 00:00:00-04:00,0.004641454776462911,8.0,12.0,1.0,8084.0,38777.0
2021-06-10 00:00:00-04:00,0.0019465389328083601,2.0,4.0,,8278.0,39608.0
2021-06-11 00:00:00-04:00,,9.0,1.0,,7186.0,36611.0
2021-06-12 00:00:00-04:00,,12.0,7.0,,7448.0,38426.0
2021-06-13 00:00:00-04:00,0.0018135563851361702,5.0,1.0,,8149.0,40764.0
2021-06-14 00:00:00-04:00,-0.00201371995427588,9.0,6.0,2.0,7215.0,44811.0
2021-06-15 00:00:00-04:00,-0.005404703747026491,12.0,2.0,,7113.0,37018.0
2021-06-16 00:00:00-04:00,-0.00043581054367264766,1.0,10.0,1.0,6971.0,35567.0
2021-06-17 00:00:00-04:00,-0.013211355687284158,6.0,,,6448.0,33552.0
2021-06-18 00:00:00-04:00,,1.0,5.0,1.0,6349.0,32939.0
2021-06-19 00:00:00-04:00,,3.0,,1.0,6767.0,33356.0
2021-06-20 00:00:00-04:00,0.013905163512319857,3.0,,,6676.0,34217.0
2021-06-21 00:00:00-04:00,0.005111406378990611,1.0,,1.0,6856.0,32087.0
2021-06-22 00:00:00-04:00,-0.0010838705186495853,7.0,,3.0,6412.0,28996.0
2021-06-23 00:00:00-04:00,0.005794429545916893,25.0,2.0,,6760.0,29872.0
2021-06-24 00:00:00-04:00,0.003325063164687565,4.0,5.0,1.0,6514.0,31622.0
2021-06-25 00:00:00-04:00,,2.0,1.0,2.0,6216.0,31085.0
2021-06-26 00:00:00-04:00,,3.0,2.0,1.0,6688.0,51642.0
2021-06-27 00:00:00-04:00,0.0023122888604717494,9.0,6.0,,7727.0,62175.0
2021-06-28 00:00:00-04:00,0.0002772977426878152,5.0,3.0,,7065.0,45071.0
2021-06-29 00:00:00-04:00,0.0013272784229071918,25.0,,,6794.0,35647.0
2021-06-30 00:00:00-04:00,0.005208041432254744,14.0,,1.0,7900.0,37178.0
2021-07-01 00:00:00-04:00,0.007472095894691671,11.0,,,7764.0,37516.0
2021-07-02 00:00:00-04:00,,9.0,4.0,2.0,7044.0,36090.0
2021-07-03 00:00:00-04:00,,11.0,,,7091.0,37519.0
2021-07-04 00:00:00-04:00,,6.0,1.0,1.0,7652.0,37417.0
2021-07-05 00:00:00-04:00,-0.0020239027700217787,10.0,1.0,,8106.0,35938.0
2021-07-06 00:00:00-04:00,0.0033533465536629346,13.0,1.0,,7713.0,33906.0
2021-07-07 00:00:00-04:00,-0.008597881009556396,20.0,,1.0,7280.0,33701.0
2021-07-08 00:00:00-04:00,0.011214825902413766,27.0,1.0,31.0,7538.0,35036.0
2021-07-09 00:00:00-04:00,,4.0,2.0,18.0,7697.0,35220.0
2021-07-10 00:00:00-04:00,,3.0,1.0,,7667.0,50165.0
2021-07-11 00:00:00-04:00,0.0034452326955940497,12.0,,2.0,8719.0,48304.0
2021-07-12 00:00:00-04:00,-0.0035230111811655838,16.0,3.0,,9131.0,45917.0
2021-07-13 00:00:00-04:00,0.0011642565654693257,20.0,,1.0,8096.0,41195.0
2021-07-14 00:00:00-04:00,-0.0032675735627459117,8.0,2.0,2.0,7727.0,43276.0
2021-07-15 00:00:00-04:00,-0.007567415006813217,21.0,,1.0,7818.0,59921.0
2021-07-16 00:00:00-04:00,,7.0,,,7552.0,53310.0
2021-07-17 00:00:00-04:00,,5.0,1.0,2.0,7865.0,41713.0
2021-07-18 00:00:00-04:00,-0.015996781399983978,5.0,,4.0,8080.0,38511.0
2021-07-19 00:00:00-04:00,0.0150488060047999,4.0,3.0,5.0,8746.0,54058.0
2021-07-20 00:00:00-04:00,0.008208041662144044,8.0,,7.0,8570.0,51066.0
2021-07-21 00:00:00-04:00,0.0020146392092429753,12.0,,12.0,8199.0,47902.0
2021-07-22 00:00:00-04:00,0.010094332386254415,13.0,3.0,1.0,7908.0,41301.0
2021-07-23 00:00:00-04:00,,18.0,1.0,,7685.0,43948.0
2021-07-24 00:00:00-04:00,,8.0,2.0,1.0,8047.0,43238.0
2021-07-25 00:00:00-04:00,0.0023793669227295928,13.0,,21.0,9389.0,44965.0
2021-07-26 00:00:00-04:00,-0.004723583382178003,4.0,,8.0,10571.0,42186.0
2021-07-27 00:00:00-04:00,-0.000186279231552706,20.0,4.0,10.0,7987.0,36998.0
2021-07-28 00:00:00-04:00,0.004197331845272641,15.0,2.0,1.0,8190.0,35154.0
2021-07-29 00:00:00-04:00,-0.005420713608261166,19.0,2.0,,7761.0,34349.0
2021-07-30 00:00:00-04:00,,17.0,2.0,,7963.0,39233.0
2021-07-31 00:00:00-04:00,,3.0,1.0,,7114.0,36010.0
2021-08-01 00:00:00-04:00,-0.001844505670060361,9.0,6.0,1.0,7691.0,35571.0
2021-08-02 00:00:00-04:00,0.008169961338918062,8.0,,,7680.0,40647.0
2021-08-03 00:00:00-04:00,-0.004643150661295458,14.0,3.0,,7170.0,39882.0
2021-08-04 00:00:00-04:00,0.005987485990419113,26.0,11.0,,7287.0,38204.0
2021-08-05 00:00:00-04:00,0.0016738645485288822,4.0,3.0,,7061.0,36338.0
2021-08-06 00:00:00-04:00,,,,,6740.0,54287.0
2021-08-07 00:00:00-04:00,,2.0,,7.0,7352.0,57823.0
2021-08-08 00:00:00-04:00,-0.0009403502649549345,3.0,2.0,2.0,8049.0,48939.0
2021-08-09 00:00:00-04:00,0.0009921869538634502,5.0,,,7746.0,43621.0
2021-08-10 00:00:00-04:00,0.0012749307180154837,9.0,2.0,1.0,6906.0,41133.0
2021-08-11 00:00:00-04:00,0.00413780773547866,8.0,24.0,2.0,7156.0,42082.0
2021-08-12 00:00:00-04:00,0.0016060163209228441,33.0,14.0,2.0,6815.0,44630.0
2021-08-13 00:00:00-04:00,,6.0,7.0,1.0,6419.0,39372.0
2021-08-14 00:00:00-04:00,,1.0,,3.0,6883.0,38793.0
2021-08-15 00:00:00-04:00,0.0026174222619943593,1.0,,,8422.0,37702.0
2021-08-16 00:00:00-04:00,-0.007085743507137991,10.0,,,8638.0,35528.0
2021-08-17 00:00:00-04:00,-0.01080665284525433,2.0,5.0,1.0,8541.0,34949.0
2021-08-18 00:00:00-04:00,0.001255903256156918,5.0,2.0,,8329.0,34584.0
2021-08-19 00:00:00-04:00,0.00810860389074176,8.0,2.0,9.0,10060.0,43127.0
2021-08-20 00:00:00-04:00,,,,2.0,8815.0,42469.0
2021-08-21 00:00:00-04:00,,4.0,1.0,,8393.0,45463.0
2021-08-22 00:00:00-04:00,0.008487667984412181,10.0,2.0,11.0,8855.0,38553.0
2021-08-23 00:00:00-04:00,0.0014946188019620721,5.0,,1.0,8383.0,40048.0
2021-08-24 00:00:00-04:00,0.00221765740325088,8.0,3.0,1.0,7783.0,37290.0
2021-08-25 00:00:00-04:00,-0.0058419498276026565,4.0,,5.0,7368.0,33421.0
2021-08-26 00:00:00-04:00,0.008769071540452218,9.0,,2.0,7143.0,32944.0
2021-08-27 00:00:00-04:00,,6.0,,,6874.0,32029.0
2021-08-28 00:00:00-04:00,,12.0,1.0,,7213.0,39369.0
